X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,category,y,y_true
0.30087333004661876,0.186945816341878,0.32318267696821945,0.6657495702883091,0.5669708009692134,0.3982539588987647,0.3794149155245966,0.010581535878642967,0.17036560099371212,0.12339337068010403,28,1.2238937696867294,1.7195927643287
0.692401276404086,0.8744415605726913,0.3373969046386234,0.9924592256795676,0.1315400707837181,0.500329836557292,0.2866205065617271,0.22058485480455226,0.5020855466379593,0.6360625397291764,3,1.9719507150183104,2.4304316583428998
0.6356769390590606,0.0804330886428396,0.5814337517364514,0.8391908594191547,0.293018252087634,0.9879297610381936,0.5471910404973226,0.9593858922672083,0.35628707978570595,0.5172277915712923,45,1.1220556674380895,1.500340182843366
0.9880133957070961,0.20425203270955228,0.9760528685772734,0.03992926703581834,0.01932667858371151,0.19401719135517936,0.011585544879635146,0.4468726868977909,0.6519373116474223,0.7113163802370867,57,1.4400940732417846,1.4338043685386221
0.2550084479091246,0.7639185338217452,0.9665803004768785,0.5347583067722462,0.4308679159532932,0.4998958513214118,0.7661602569058841,0.32433833598634865,0.16367259862519434,0.6183510103206724,71,1.6050653149859635,2.414595574348913
0.6398363638472603,0.7857179441623982,0.927744245865343,0.8380904639750841,0.9628112952196082,0.552858881677099,0.02937152540713983,0.14328132104059144,0.471932553382838,0.6821087056921343,53,3.252813160991572,2.959891705869421
0.6883428879427721,0.7260708061552351,0.989412851456893,0.39267927903982724,0.5133645895777719,0.9209172251499336,0.38656119113683385,0.44692699249519097,0.44778805320241,0.2632820251791992,47,2.0575135665572097,2.4847996365127223
0.9288246054007814,0.5160334754862492,0.6641282749618279,0.8322868257754771,0.0034176043962366176,0.5830730097542326,0.4881396508777698,0.27360294526350015,0.277487253873303,0.8028636190716767,41,1.9316644144039894,2.299404861212803
0.4435017965074094,0.3255831749732978,0.6205734531112383,0.6037949455896695,0.4937200013625873,0.7114977004974472,0.592553031444493,0.4761178665748098,0.41467200772775326,0.7563147754505308,65,4.133254320684048,1.7765153065685357
0.02636720355422406,0.3967570436405615,0.5062989654179735,0.7420684860840316,0.4927200184200624,0.8420139341427333,0.0049081104377101115,0.16835322310715428,0.6017023486327326,0.646824782443929,88,1.3664619864488488,1.6509970591734022
0.6593771196181595,0.5451262492788023,0.18987112472232637,0.16063346882923113,0.21119892088693315,0.4671852977822507,0.030768584070215432,0.32558595728677,0.3736274064018482,0.9108067981863118,64,1.9034608277675729,1.7966271168653078
0.22435260111920963,0.15012986068343237,0.6615642530844109,0.8332912284333698,0.23797281293381622,0.48246834015581863,0.7718894723230865,0.9520893090159152,0.19044923534064961,0.9949948547675261,32,1.1180354765203178,1.5887659520013562
0.6325311147731703,0.18360452279033046,0.9753682980252631,0.5761603252022803,0.33997446377846285,0.29856735762799724,0.7381715844185777,0.5606387008809539,0.34898520151809465,0.8197693090970586,72,3.216739083008323,1.8134467645459689
0.564340604104979,0.45199994049529935,0.9280485181546003,0.8475610745390676,0.10864763288662427,0.042946563137421845,0.7356433504769654,0.5979909028002811,0.454381265954066,0.2238993769635389,52,3.54650722566449,2.4408470421609345
0.4367776038113049,0.8381601788254744,0.13517190374773946,0.5556088496259134,0.19090677555339486,0.971464162529202,0.8523283167637653,0.22404095570586635,0.6894801697057575,0.23229942863581932,12,3.7423042802543613,2.165129346718176
0.013316137497819791,0.12712716834598148,0.020874914530764288,0.8244692150418917,0.41369753801518017,0.20470670058705598,0.1334170729426738,0.4374966161352074,0.20475577614723306,0.685173970959081,48,1.5234996875969262,2.13064814001015
0.6362873772476306,0.20939215041196935,0.7037390434505392,0.5508469565916962,0.35488158765349964,0.19245540225455027,0.4769239678853344,0.5686088811349995,0.4665672163171485,0.8121702489782606,9,2.485418188971624,1.6907876708337084
0.48861396804064516,0.1076818418185328,0.2548653247391197,0.45758053897909545,0.9816600190968168,0.9065143873543691,0.9946184874586862,0.42025284386335704,0.34106268676877527,0.3383551505567589,10,2.669545209417377,1.7921242994967594
0.3610100170945477,0.6760260096147914,0.7898075972066411,0.5480023824664236,0.7853988560660876,0.4715006651523487,0.9720571500486007,0.16082931387052002,0.2029873865751255,0.2321072371333731,67,2.591956914083085,2.328888025839684
0.3151669814974303,0.2533321623150713,0.5621977020853185,0.2001319221701513,0.7343790546304342,0.2227127260775993,0.6527729735679837,0.8684214771847768,0.11593902509528708,0.21260891825821815,69,1.4121285520573401,1.4214029499621783
0.5180335584410983,0.033799091155620964,0.37972574682454874,0.18773251272645441,0.8393976234535699,0.21228618592538562,0.5836418578592792,0.60732933110508,0.5373619775793872,0.4570666189002798,64,0.660809395590289,1.3474783424969174
