X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,category,y,y_true
0.29624916167243354,0.8090677156733267,0.35025252522341144,0.7894092564308925,0.5613489757705725,0.25358895422013317,0.10497708368510905,0.058460729196879724,0.6732923807698442,0.6978296570017101,54,0.774982065971769,0.6606591721726432
0.7327832059516539,0.7878740584977104,0.07637632039359277,0.3176805966199643,0.7410232771836268,0.328494229175048,0.47014548492004427,0.1810857177346843,0.3235044018091007,0.45490615596698825,75,1.386256271363387,0.9311820035800427
0.5296305154817527,0.2930305486524848,0.27697514788018085,0.6781530719749497,0.233458700605652,0.6772553697317375,0.43233249756682635,0.38766628526578384,0.33544620663849345,0.5132221243123415,73,0.5802389378118559,0.5908600497290162
0.9876911143597368,0.5309143712841541,0.6804361576402314,0.39113473324146986,0.11655619545171181,0.70722572636939,0.4136160945599694,0.4560330320768555,0.33195253580190287,0.0937152433162668,90,0.5551465151722188,0.6340901859225541
0.4577166960483934,0.8057929087049822,0.19350921158975343,0.46502849139064684,0.19091752157285335,0.07588166476887537,0.03198771223661634,0.1524555496740907,0.25709201836437945,0.06937376769742032,55,0.2957607387220335,0.7182740522204965
0.9271894410882913,0.5466259201069118,0.9672960369260322,0.8973085224641426,0.3910502178883323,0.37876973050352947,0.6515744001430833,0.8562783636180507,0.44305142261098884,0.532802108369059,20,0.5965410895807699,0.9681107630823761
0.1629177546747762,0.5551585657135201,0.1267851475022781,0.9457352211284518,0.9826123685208349,0.301446129711462,0.7696255696817745,0.31195002070582545,0.9781755040038349,0.28127815478903406,49,1.7600993072128737,0.83780921804761
0.6738103391962849,0.43307377794914204,0.4046784137150877,0.5810184909789567,0.5915811325489647,0.05818320873854366,0.4208397514452257,0.6947090083387615,0.02170204214452065,0.6942358785223742,22,0.6853789729731187,0.4867988357492955
0.25948498736528336,0.5186368138299484,0.5475159000077975,0.36389084535177874,0.4024220965828651,0.06655436032716688,0.22910880978639725,0.001007943590017546,0.19507262853552654,0.11394336180512143,9,0.9758836611368176,0.4198028438704107
0.42722153601025625,0.7603979462127477,0.7188311890319254,0.6176427024608999,0.26542900734015074,0.6747882191510389,0.18924039702508433,0.7242600461642625,0.6174889641489588,0.6057837311891423,56,1.0239937426095347,0.7268799352262094
0.6908601484458186,0.5403514236240866,0.5843104413797825,0.6041657131130971,0.3068129327552067,0.8595133964057132,0.06714565067377654,0.845677048159759,0.5657841071675863,0.2282102698780194,97,0.5267808679553848,0.8318638622051526
0.8905203948166801,0.5785709890505814,0.06778206723193037,0.8278362481285824,0.8970925003461351,0.4201677351565193,0.5520888235734707,0.6213759481033871,0.968387751885342,0.6656009663901397,38,0.6146639949759513,1.1702409480301812
0.4468665688517708,0.22445298556976356,0.8856783021807887,0.26203531051078377,0.09049883039021211,0.6738562352683545,0.04235634543141953,0.33140249622173956,0.4345371240025149,0.8886938826657497,96,0.33993946700573047,0.3395439700418045
0.43078742016811866,0.724249867043646,0.41905871456184207,0.4538532851178865,0.7426295127116094,0.2880079704388021,0.5737044754308536,0.6472300390815291,0.6841723121906749,0.08079130110978516,88,0.5343856607939731,0.7503158581433677
0.506216898690405,0.373337711358423,0.4316559043322441,0.3929245278413911,0.19078937730632906,0.8603373617910889,0.4532042005800777,0.8060725122978538,0.5951946461767202,0.3514311885453367,12,0.2508389852838099,0.4924169977918438
0.7044113544069297,0.8498202264485101,0.1219738702378863,0.7629766398452571,0.5392949281044066,0.5478651497090192,0.8787824275305415,0.46080967106902626,0.1613964866977987,0.4860332496654447,37,0.5780935142425048,0.9266460545507949
0.09294767183181452,0.48047865681865,0.6842376481403523,0.8976253711163514,0.3274919161139379,0.2738796474053551,0.13597082143499084,0.9734508141229365,0.703544025340262,0.769290650563251,75,0.5678208110762996,0.6094677580182621
0.3319618203499971,0.2084703210831398,0.12860831401405548,0.5931373458930623,0.949300594227645,0.1878151634965004,0.9560192481325882,0.5073372804531399,0.07135745038468833,0.037567314675084895,53,0.35586843314235994,0.5597704139494932
0.8562947645771966,0.4028536793757789,0.9333605764315435,0.5593542349337083,0.04992439340382204,0.42475540563837144,0.04251279730225055,0.12728766392940616,0.3654403633085159,0.6924111521663792,3,0.8932273814896973,0.8747807767323023
0.5149335698048852,0.540181722810066,0.62245223309083,0.7771762169159072,0.5437204137279962,0.1496631280588795,0.10505671876021139,0.10642168087601855,0.13703470807427443,0.21860733178162517,80,1.400072531994224,0.6982746457219237
0.8208864400253215,0.09463344244170413,0.15732973529287586,0.8801673532148501,0.8119650729510877,0.35303114544938485,0.4581365206020631,0.232786594227967,0.6262814552538962,0.8256510055719576,39,1.0556090347878893,0.7994718193731685
